Compartment_id	Transect_id	Plot	species_id	abundance_count	abundance_percent	Species_Name	Species_Family
177	74	5	17	0	50	Acalypha neptunica	Euphobiaceae
177	74	5	10	0	40	Dracaena fragrans	Asparagaceae
177	74	5	13	2	0	Entandophragma sp	Meliaceae
177	74	5	75	1	0	Piper sp	Piperaceae
177	74	5	98	0	1	Combretum fuscum	Combretaceae
177	74	5	88	0	1	Olyra latifolia	Poaceae
177	78	0	9	1	0	Funtumia elastica	Apocynaceae
177	78	0	5	1	0	Diospyros abyssinica	Ebenaceae
177	78	0	25	3	0	Celtis wightii	Ulmaceae
177	78	0	19	2	0	Albizia grandibracteata	Leguminosae
177	78	0	20	2	0	Antiaris toxicaria	Moraceae
177	78	0	7	1	0	Celtis durandii	Ulmaceae
177	78	0	22	2	0	Ficus mucuso	Moraceae
177	78	0	21	1	0	Alstonia boonei	Apocynaceae
177	78	1	10	0	50	Dracaena fragrans	Asparagaceae
177	78	1	15	0	10	Argomuellera macrophylla	Euphobiaceae
177	78	1	11	0	5	Pseudoranthemum ludovicianum	Acanthaceae
177	78	1	17	0	10	Acalypha neptunica	Euphobiaceae
177	78	1	88	0	1	Olyra latifolia	Poaceae
177	78	1	19	2	0	Albizia grandibracteata	Leguminosae
177	78	2	17	0	70	Acalypha neptunica	Euphobiaceae
177	78	2	11	0	40	Pseudoranthemum ludovicianum	Acanthaceae
177	78	2	15	0	5	Argomuellera macrophylla	Euphobiaceae
177	78	2	10	0	1	Dracaena fragrans	Asparagaceae
177	78	3	17	0	80	Acalypha neptunica	Euphobiaceae
177	78	3	11	0	50	Pseudoranthemum ludovicianum	Acanthaceae
177	78	3	14	1	0	Teclea nobilis	Rutaceae
177	78	3	15	0	1	Argomuellera macrophylla	Euphobiaceae
177	78	3	71	0	2	Euphorbiacea sp	Euphorbiaceae
177	78	4	10	0	60	Dracaena fragrans	Asparagaceae
177	78	4	11	0	40	Pseudoranthemum ludovicianum	Acanthaceae
177	78	4	13	1	0	Entandophragma sp	Meliaceae
177	78	5	11	0	40	Pseudoranthemum ludovicianum	Acanthaceae
177	78	5	17	0	40	Acalypha neptunica	Euphobiaceae
177	78	5	10	0	20	Dracaena fragrans	Asparagaceae
177	78	5	15	0	5	Argomuellera macrophylla	Euphobiaceae
177	78	5	16	0	1	Culcasia falcifolia	Araceae
177	78	5	13	1	0	Entandophragma sp	Meliaceae
181	11	0	33	14	0	Broussonetia papyrifea	Moraceae
181	11	0	19	2	0	Albizia grandibracteata	Leguminosae
181	11	1	17	0	20	Acalypha neptunica	Euphobiaceae
181	11	1	36	1	0	Parvetta ternifolia	
181	11	1	35	0	1	Leptapsis sp	
181	11	1	32	4	0	Drypetes ugandensis	Euphorbiaceae
181	11	1	14	2	0	Teclea nobilis	Rutaceae
181	11	1	33	0	5	Broussonetia papyrifea	Moraceae
181	11	2	34	1	0	Toddalia asiatica	Rutaceae
181	11	2	31	3	0	Maranthacloa lutea	Marantaceae
181	11	2	16	1	0	Culcasia falcifolia	Araceae
181	11	2	33	0	5	Broussonetia papyrifea	Moraceae
181	11	3	31	10	0	Maranthacloa lutea	Marantaceae
181	11	3	17	1	0	Acalypha neptunica	Euphobiaceae
181	11	3	14	1	0	Teclea nobilis	Rutaceae
181	11	3	33	1	0	Broussonetia papyrifea	Moraceae
181	11	3	38	3	0	Pteris burtoni	Pteridaceae
181	11	3	25	2	0	Celtis wightii	Ulmaceae
181	11	3	35	1	0	Leptapsis sp	
181	11	4	31	0	5	Maranthacloa lutea	Marantaceae
181	11	4	17	0	5	Acalypha neptunica	Euphobiaceae
181	11	4	33	0	5	Broussonetia papyrifea	Moraceae
181	11	4	11	0	10	Pseudoranthemum ludovicianum	Acanthaceae
181	11	4	77	0	1	Christella parasitica	Thelypteridaceae
181	11	5	35	0	1	Leptapsis sp	
181	11	5	17	0	30	Acalypha neptunica	Euphobiaceae
181	11	5	33	0	10	Broussonetia papyrifea	Moraceae
181	11	5	98	1	0	Combretum fuscum	Combretaceae
181	11	6	17	3	0	Acalypha neptunica	Euphobiaceae
181	11	6	98	3	0	Combretum fuscum	Combretaceae
181	11	6	33	0	5	Broussonetia papyrifea	Moraceae
181	11	6	31	10	0	Maranthacloa lutea	Marantaceae
181	11	6	17	0	5	Acalypha neptunica	Euphobiaceae
181	11	6	78	5	0	Aframomum mildbraedii	Zingiberaceae
181	14	0	33	6	0	Broussonetia papyrifea	Moraceae
181	14	0	25	2	0	Celtis wightii	Ulmaceae
181	14	1	17	0	80	Acalypha neptunica	Euphobiaceae
181	14	1	33	0	5	Broussonetia papyrifea	Moraceae
181	14	1	10	3	0	Dracaena fragrans	Asparagaceae
181	14	1	31	1	0	Maranthacloa lutea	Marantaceae
181	14	1	14	1	0	Teclea nobilis	Rutaceae
181	14	1	25	1	0	Celtis wightii	Ulmaceae
181	14	2	72	1	0	Paulina pinnata	Sapindaceae
181	14	2	17	0	40	Acalypha neptunica	Euphobiaceae
181	14	2	33	0	30	Broussonetia papyrifea	Moraceae
181	14	2	4	1	0	Malnilkara dawei	Sapotaceae
181	14	2	10	1	0	Dracaena fragrans	Asparagaceae
181	14	2	181	1	0	Pseudochinoclea sp	Poaceae
181	14	2	11	4	0	Pseudoranthemum ludovicianum	Acanthaceae
181	14	2	25	1	0	Celtis wightii	Ulmaceae
181	14	3	31	1	0	Maranthacloa lutea	Marantaceae
181	14	3	10	1	0	Dracaena fragrans	Asparagaceae
181	14	3	17	0	30	Acalypha neptunica	Euphobiaceae
181	14	3	181	0	2	Pseudochinoclea sp	Poaceae
181	14	3	25	1	0	Celtis wightii	Ulmaceae
181	14	3	32	1	0	Drypetes ugandensis	Euphorbiaceae
181	14	3	19	1	0	Albizia grandibracteata	Leguminosae
181	14	3	42	1	0	Aphania senegelensis	Sapindaceae
181	14	3	33	0	20	Broussonetia papyrifea	Moraceae
181	14	3	16	1	0	Culcasia falcifolia	Araceae
181	14	4	10	1	0	Dracaena fragrans	Asparagaceae
181	14	4	31	1	0	Maranthacloa lutea	Marantaceae
181	14	4	64	1	0	Drypetes sp	Euphorbiaceae
181	14	4	17	0	10	Acalypha neptunica	Euphobiaceae
181	14	4	33	0	2	Broussonetia papyrifea	Moraceae
181	14	5	15	1	0	Argomuellera macrophylla	Euphobiaceae
181	14	5	10	6	0	Dracaena fragrans	Asparagaceae
181	14	5	33	0	5	Broussonetia papyrifea	Moraceae
181	14	5	17	0	60	Acalypha neptunica	Euphobiaceae
181	14	5	61	1	0	Monodora angolensis	Annonaceae
181	14	5	9	1	0	Funtumia elastica	Apocynaceae
181	14	5	31	0	2	Maranthacloa lutea	Marantaceae
181	14	6	17	0	50	Acalypha neptunica	Euphobiaceae
181	14	6	10	10	0	Dracaena fragrans	Asparagaceae
181	14	6	33	0	20	Broussonetia papyrifea	Moraceae
181	14	6	42	2	0	Aphania senegelensis	Sapindaceae
181	14	6	15	1	0	Argomuellera macrophylla	Euphobiaceae
181	13	1	33	16	0	Broussonetia papyrifea	Moraceae
181	13	1	25	2	0	Celtis wightii	Ulmaceae
181	13	1	51	1	0	Khaya anthotheca	Meliaceae
181	13	1	33	0	70	Broussonetia papyrifea	Moraceae
181	13	1	17	0	30	Acalypha neptunica	Euphobiaceae
181	13	1	10	5	0	Dracaena fragrans	Asparagaceae
181	13	2	15	4	0	Argomuellera macrophylla	Euphobiaceae
181	13	2	17	0	50	Acalypha neptunica	Euphobiaceae
181	13	2	33	0	50	Broussonetia papyrifea	Moraceae
181	13	2	25	1	0	Celtis wightii	Ulmaceae
181	13	2	10	1	0	Dracaena fragrans	Asparagaceae
181	13	3	25	6	0	Celtis wightii	Ulmaceae
181	13	3	33	1	0	Broussonetia papyrifea	Moraceae
181	13	3	31	6	0	Maranthacloa lutea	Marantaceae
181	13	3	17	0	30	Acalypha neptunica	Euphobiaceae
181	13	3	15	10	0	Argomuellera macrophylla	Euphobiaceae
181	13	3	10	4	0	Dracaena fragrans	Asparagaceae
181	13	3	89	1	0	Clausena anisata	Rutaceae
181	13	4	17	0	50	Acalypha neptunica	Euphobiaceae
181	13	4	11	4	0	Pseudoranthemum ludovicianum	Acanthaceae
181	13	4	33	0	40	Broussonetia papyrifea	Moraceae
181	13	4	10	1	0	Dracaena fragrans	Asparagaceae
181	13	4	51	1	0	Khaya anthotheca	Meliaceae
181	13	4	78	1	0	Aframomum mildbraedii	Zingiberaceae
181	12	1	33	12	0	Broussonetia papyrifea	Moraceae
181	12	1	15	2	0	Argomuellera macrophylla	Euphobiaceae
181	12	1	17	0	30	Acalypha neptunica	Euphobiaceae
181	12	1	6	1	0	Bilghia unijugata	Sapindaceae
181	12	1	78	0	5	Aframomum mildbraedii	Zingiberaceae
181	12	1	10	0	10	Dracaena fragrans	Asparagaceae
181	12	1	72	1	0	Paulina pinnata	Sapindaceae
181	12	1	4	1	0	Malnilkara dawei	Sapotaceae
181	12	1	67	1	0	Ficus asperifolia	Moraceae
181	12	1	64	1	0	Drypetes sp	Euphorbiaceae
181	12	2	19	1	0	Albizia grandibracteata	Leguminosae
181	12	2	33	0	5	Broussonetia papyrifea	Moraceae
181	12	2	10	0	5	Dracaena fragrans	Asparagaceae
181	12	2	17	0	10	Acalypha neptunica	Euphobiaceae
181	12	2	15	2	0	Argomuellera macrophylla	Euphobiaceae
181	12	2	25	1	0	Celtis wightii	Ulmaceae
181	12	2	96	1	0	Acanthaceae sp	Acanthaceae
181	12	2	78	1	0	Aframomum mildbraedii	Zingiberaceae
181	12	3	19	2	0	Albizia grandibracteata	Leguminosae
181	12	3	17	0	5	Acalypha neptunica	Euphobiaceae
181	12	3	33	0	10	Broussonetia papyrifea	Moraceae
181	12	3	10	0	5	Dracaena fragrans	Asparagaceae
181	12	3	16	1	0	Culcasia falcifolia	Araceae
181	12	3	15	1	0	Argomuellera macrophylla	Euphobiaceae
181	12	3	25	1	0	Celtis wightii	Ulmaceae
181	12	4	17	0	50	Acalypha neptunica	Euphobiaceae
181	12	4	6	4	0	Bilghia unijugata	Sapindaceae
181	12	4	78	5	0	Aframomum mildbraedii	Zingiberaceae
181	12	4	15	1	0	Argomuellera macrophylla	Euphobiaceae
181	12	4	10	1	0	Dracaena fragrans	Asparagaceae
181	12	4	19	1	0	Albizia grandibracteata	Leguminosae
181	12	5	17	0	5	Acalypha neptunica	Euphobiaceae
181	12	5	10	0	2	Dracaena fragrans	Asparagaceae
181	12	5	33	0	5	Broussonetia papyrifea	Moraceae
181	12	5	12	1	0	Citropsis articulata	Rutaceae
181	12	6	17	0	10	Acalypha neptunica	Euphobiaceae
181	12	6	10	1	0	Dracaena fragrans	Asparagaceae
181	12	6	31	1	0	Maranthacloa lutea	Marantaceae
181	12	6	33	0	1	Broussonetia papyrifea	Moraceae
181	12	6	42	1		Aphania senegelensis	Sapindaceae
181	12	6	32	1	0	Drypetes ugandensis	Euphorbiaceae
181	12	6	21	1	0	Alstonia boonei	Apocynaceae
189	52	0	19	2	0	Albizia grandibracteata	Leguminosae
189	52	0	9	1	0	Funtumia elastica	Apocynaceae
189	52	0	7	2	0	Celtis durandii	Ulmaceae
189	52	1	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	52	1	75	1	0	Piper sp	Piperaceae
189	52	1	35	0	1	Leptapsis sp	
189	52	1	88	0	1	Olyra latifolia	Poaceae
189	52	1	10	0	20	Dracaena fragrans	Asparagaceae
189	52	1	11	0	1	Pseudoranthemum ludovicianum	Acanthaceae
189	52	1	38	0	2	Pteris burtoni	Pteridaceae
189	52	2	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	52	2	10	0	40	Dracaena fragrans	Asparagaceae
189	52	2	38	0	2	Pteris burtoni	Pteridaceae
189	52	2	14	1	0	Teclea nobilis	Rutaceae
189	52	2	88	0	1	Olyra latifolia	Poaceae
189	52	2	17	0	1	Acalypha neptunica	Euphobiaceae
181	52	2	90	1	0	Macaranga angolensis	Euphorbiaceae
189	52	2	71	1	0	Euphorbiacea sp	Euphorbiaceae
189	52	3	10	0	70	Dracaena fragrans	Asparagaceae
189	52	3	35	0	2	Leptapsis sp	
189	52	3	15	0	5	Argomuellera macrophylla	Euphobiaceae
189	52	3	14	1	0	Teclea nobilis	Rutaceae
189	52	3	17	0	1	Acalypha neptunica	Euphobiaceae
189	52	5	15	0	5	Argomuellera macrophylla	Euphobiaceae
189	52	5	17	0	1	Acalypha neptunica	Euphobiaceae
189	52	5	38	0	2	Pteris burtoni	Pteridaceae
189	52	5	37	1	0	Pulsota sp	
189	52	6	78	1	0	Aframomum mildbraedii	Zingiberaceae
189	52	6	10	0	30	Dracaena fragrans	Asparagaceae
189	52	6	38	0	1	Pteris burtoni	Pteridaceae
189	52	6	17	0	1	Acalypha neptunica	Euphobiaceae
189	52	6	35	0	5	Leptapsis sp	
189	52	6	86	0	1	Rubiaceae	Rubiaceae
189	54	0	7	2	0	Celtis durandii	Ulmaceae
189	54	0	25	1	0	Celtis wightii	Ulmaceae
189	54	0	5	2	0	Diospyros abyssinica	Ebenaceae
189	54	0	19	1	0	Albizia grandibracteata	Leguminosae
189	54	0	20	1	0	Antiaris toxicaria	Moraceae
189	7	0	24	1	0	Measopsi eminii	
189	7	0	25	1	0	Celtis wightii	Ulmaceae
189	7	0	23	1	0	Ficus sur	Moraceae
189	7	0	22	1	0	Ficus mucuso	Moraceae
189	7	1	35	0	30	Leptapsis sp	
189	7	1	7	4	0	Celtis durandii	Ulmaceae
189	7	1	17	0	5	Acalypha neptunica	Euphobiaceae
189	7	1	14	4	0	Teclea nobilis	Rutaceae
189	7	1	78	0	10	Aframomum mildbraedii	Zingiberaceae
189	7	1	15	1	0	Argomuellera macrophylla	Euphobiaceae
189	7	1	66	1	0	Hibiscus calyphyllus	Malvaceae
189	7	2	17	1	0	Acalypha neptunica	Euphobiaceae
189	7	2	35	0	40	Leptapsis sp	
189	7	2	14	3	0	Teclea nobilis	Rutaceae
189	7	2	32	1	0	Drypetes ugandensis	Euphorbiaceae
189	7	2	64	1	0	Drypetes sp	Euphorbiaceae
189	7	2	15	4	0	Argomuellera macrophylla	Euphobiaceae
189	7	2	4	1	0	Malnilkara dawei	Sapotaceae
189	7	3	15	3	0	Argomuellera macrophylla	Euphobiaceae
189	7	3	35	0	5	Leptapsis sp	
189	7	3	64	0	5	Drypetes sp	Euphorbiaceae
189	7	3	14	1	0	Teclea nobilis	Rutaceae
189	7	3	78	5	0	Aframomum mildbraedii	Zingiberaceae
189	7	3	17	0	5	Acalypha neptunica	Euphobiaceae
189	7	3	51	1	0	Khaya anthotheca	Meliaceae
189	7	4	33	3	0	Broussonetia papyrifea	Moraceae
189	7	4	35	0	2	Leptapsis sp	
189	7	4	17	0	5	Acalypha neptunica	Euphobiaceae
189	7	4	15	5	0	Argomuellera macrophylla	Euphobiaceae
189	7	4	32	0	5	Drypetes ugandensis	Euphorbiaceae
189	7	4	7	1	0	Celtis durandii	Ulmaceae
189	7	5	15	4	0	Argomuellera macrophylla	Euphobiaceae
189	7	5	14	3	0	Teclea nobilis	Rutaceae
189	7	5	32	0	2	Drypetes ugandensis	Euphorbiaceae
189	7	5	33	3	0	Broussonetia papyrifea	Moraceae
189	7	5	9	2	0	Funtumia elastica	Apocynaceae
189	7	6	15	10	0	Argomuellera macrophylla	Euphobiaceae
189	7	6	48	0	5	Caelsalpinia bonduc	Caesalpinaceae
189	7	6	4	1	0	Malnilkara dawei	Sapotaceae
189	7	6	17	0	15	Acalypha neptunica	Euphobiaceae
189	7	6	33	3	0	Broussonetia papyrifea	Moraceae
189	7	6	10	3	0	Dracaena fragrans	Asparagaceae
189	7	6	35	0	2	Leptapsis sp	
189	7	6	9	1	0	Funtumia elastica	Apocynaceae
189	7	6	14	4	0	Teclea nobilis	Rutaceae
189	7	6	7	3	0	Celtis durandii	Ulmaceae
189	7	6	11	0	4	Pseudoranthemum ludovicianum	Acanthaceae
189	1	1	14	1	0	Teclea nobilis	Rutaceae
189	1	1	15	0	30	Argomuellera macrophylla	Euphobiaceae
189	1	1	88	0	1	Olyra latifolia	Poaceae
189	1	1	10	0	50	Dracaena fragrans	Asparagaceae
189	1	1	78	1	0	Aframomum mildbraedii	Zingiberaceae
189	1	1	35	0	5	Leptapsis sp	
189	1	2	17	0	5	Acalypha neptunica	Euphobiaceae
189	1	2	14	1	0	Teclea nobilis	Rutaceae
189	1	2	37	1	0	Pulsota sp	
189	1	2	38	0	2	Pteris burtoni	Pteridaceae
189	1	2	15	0	5	Argomuellera macrophylla	Euphobiaceae
189	1	2	10	0	20	Dracaena fragrans	Asparagaceae
189	1	2	75	1	0	Piper sp	Piperaceae
189	1	3	79	1	0	Khaya mahogany 7	Meliaceae
189	1	3	37	1	0	Pulsota sp	
189	1	3	10	0	30	Dracaena fragrans	Asparagaceae
189	1	3	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	1	3	16	0	1	Culcasia falcifolia	Araceae
189	1	3	35	0	2	Leptapsis sp	
189	1	3	75	0	1	Piper sp	Piperaceae
189	1	4	10	0	50	Dracaena fragrans	Asparagaceae
189	1	4	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	1	4	38	0	1	Pteris burtoni	Pteridaceae
189	1	4	88	0	1	Olyra latifolia	Poaceae
189	1	4	17	0	1	Acalypha neptunica	Euphobiaceae
189	50	0	5	2	0	Diospyros abyssinica	Ebenaceae
189	50	0	2	1	0	Celtis mildbreadii	Ulmaceae
189	50	0	4	1	0	Malnilkara dawei	Sapotaceae
189	50	0	20	1	0	Antiaris toxicaria	Moraceae
189	50	0	39	2	0	Cordia africana	Boraginaceae
189	50	1	15	0	50	Argomuellera macrophylla	Euphobiaceae
189	50	1	17	0	40	Acalypha neptunica	Euphobiaceae
189	50	1	35	0	1	Leptapsis sp	
189	50	2	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	50	2	35	0	1	Leptapsis sp	
189	50	2	17	0	10	Acalypha neptunica	Euphobiaceae
189	50	3	35	0	1	Leptapsis sp	
189	50	3	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	50	3	11	0	1	Pseudoranthemum ludovicianum	Acanthaceae
189	50	4	14	1	0	Teclea nobilis	Rutaceae
189	50	4	17	0	5	Acalypha neptunica	Euphobiaceae
189	50	4	15	0	5	Argomuellera macrophylla	Euphobiaceae
189	50	4	64	1	0	Drypetes sp	Euphorbiaceae
189	50	5	14	1	0	Teclea nobilis	Rutaceae
189	50	5	15	0	20	Argomuellera macrophylla	Euphobiaceae
189	50	5	17	0	5	Acalypha neptunica	Euphobiaceae
189	50	5	35	0	1	Leptapsis sp	
189	50	6	12	1	0	Citropsis articulata	Rutaceae
189	50	6	15	0	5	Argomuellera macrophylla	Euphobiaceae
189	50	6	17	0	30	Acalypha neptunica	Euphobiaceae
189	50	6	35	0	1	Leptapsis sp	
189	50	6	64	1	0	Drypetes sp	Euphorbiaceae
189	50	6	13	1	0	Entandophragma sp	Meliaceae
189	50	6	14	1	0	Teclea nobilis	Rutaceae
189	53	0	97	1	0	Chrysophyllum albidum	Sapotaceae
189	53	0	43	1	0	Croton macrophyallus	Euphorbiaceae
189	53	0	4	1	0	Malnilkara dawei	Sapotaceae
189	53	0	7	3	0	Celtis durandii	Ulmaceae
189	53	0	2	1	0	Celtis mildbreadii	Ulmaceae
189	53	0	13	2	0	Entandophragma sp	Meliaceae
189	53	0	22	1	0	Ficus mucuso	Moraceae
189	53	0	5	1	0	Diospyros abyssinica	Ebenaceae
189	53	1	15	0	50	Argomuellera macrophylla	Euphobiaceae
189	53	1	35	0	1	Leptapsis sp	
189	53	1	17	0	5	Acalypha neptunica	Euphobiaceae
189	53	1	88	0	1	Olyra latifolia	Poaceae
189	53	1	35	0	10	Leptapsis sp	
189	53	2	64	1	0	Drypetes sp	Euphorbiaceae
189	53	2	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	53	2	35	0	1	Leptapsis sp	
189	53	2	17	0	5	Acalypha neptunica	Euphobiaceae
189	53	3	88	0	1	Olyra latifolia	Poaceae
189	53	3	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	53	3	17	0	10	Acalypha neptunica	Euphobiaceae
189	53	3	35	0	30	Leptapsis sp	
189	53	4	64	1	0	Drypetes sp	Euphorbiaceae
189	53	4	15	0	10	Argomuellera macrophylla	Euphobiaceae
189	53	4	35	0	5	Leptapsis sp	
189	53	4	17	0	5	Acalypha neptunica	Euphobiaceae
189	53	5	88	0	5	Olyra latifolia	Poaceae
189	53	5	35	0	50	Leptapsis sp	
189	53	5	64	1	0	Drypetes sp	Euphorbiaceae
189	53	5	17	0	5	Acalypha neptunica	Euphobiaceae
190	3	0	40	1	0	Peptadeniastrum africanum	Mimosaceae
190	3	0	30	1	0	Canarium schweinfurthii	Burseraceae
190	3	0	19	2	0	Albizia grandibracteata	Leguminosae
190	3	0	43	3	0	Croton macrophyallus	Euphorbiaceae
190	3	0	39	1	0	Cordia africana	Boraginaceae
190	3	1	11	0	20	Pseudoranthemum ludovicianum	Acanthaceae
190	3	1	17	0	10	Acalypha neptunica	Euphobiaceae
190	3	1	19	2	0	Albizia grandibracteata	Leguminosae
190	3	1	33	1	0	Broussonetia papyrifea	Moraceae
190	3	1	10	1	0	Dracaena fragrans	Asparagaceae
190	3	1	57	0	2	Climber 38	
190	3	1	37	1	0	Pulsota sp	
190	3	1	35	0	5	Leptapsis sp	
190	3	1	96	0	2	Acanthaceae sp	Acanthaceae
190	3	2	11	0	50	Pseudoranthemum ludovicianum	Acanthaceae
190	3	2	142	4	0	Corymborkis corymbis	Orchidaceae
190	3	2	17	0	20	Acalypha neptunica	Euphobiaceae
190	3	2	60	1	0	Leea guineesis	Leeaceae
190	3	3	11	0	50	Pseudoranthemum ludovicianum	Acanthaceae
190	3	3	19	1	0	Albizia grandibracteata	Leguminosae
190	3	3	15	2	0	Argomuellera macrophylla	Euphobiaceae
190	3	3	61	1	0	Monodora angolensis	Annonaceae
190	3	3	56	1	0	Sapotencea sp	
190	3	4	35	0	5	Leptapsis sp	
190	3	4	11	0	70	Pseudoranthemum ludovicianum	Acanthaceae
190	3	4	17	0	10	Acalypha neptunica	Euphobiaceae
190	3	4	14	1	0	Teclea nobilis	Rutaceae
190	3	4	10	0	2	Dracaena fragrans	Asparagaceae
190	3	4	19	1	0	Albizia grandibracteata	Leguminosae
190	3	4	90	1	0	Macaranga angolensis	Euphorbiaceae
190	3	4	64	1	0	Drypetes sp	Euphorbiaceae
190	3	4	9	2	0	Funtumia elastica	Apocynaceae
190	3	4	12	1	0	Citropsis articulata	Rutaceae
190	3	4	23	1	0	Ficus sur	Moraceae
190	3	4	11	0	11	Pseudoranthemum ludovicianum	Acanthaceae
190	3	4	14	1	0	Teclea nobilis	Rutaceae
190	3	4	63	1	0	Coffee	Rubiaceae
190	3	4	61	1	0	Monodora angolensis	Annonaceae
190	3	5	10	0	5	Dracaena fragrans	Asparagaceae
190	3	5	11	0	5	Pseudoranthemum ludovicianum	Acanthaceae
190	3	5	17	0	30	Acalypha neptunica	Euphobiaceae
190	3	5	142	5	0	Corymborkis corymbis	Orchidaceae
190	3	5	65	1	0	Polyscias fulva	Araliaceae
190	3	5	7	3	0	Celtis durandii	Ulmaceae
190	3	5	21	2	0	Alstonia boonei	Apocynaceae
190	3	5	7	6	0	Celtis durandii	Ulmaceae
190	3	5	66	6	0	Hibiscus calyphyllus	Malvaceae
190	3	5	67	5	0	Ficus asperifolia	Moraceae
190	3	5	19	1	0	Albizia grandibracteata	Leguminosae
190	2	0	7	4	0	Celtis durandii	Ulmaceae
190	2	1	41	1	0	Ficus exesparata	Moraceae
190	2	0	23	2	0	Ficus sur	Moraceae
190	2	0	39	4	0	Cordia africana	Boraginaceae
190	2	1	11	0	70	Pseudoranthemum ludovicianum	Acanthaceae
190	2	1	33	0	5	Broussonetia papyrifea	Moraceae
190	2	1	45	0	5	Pollia condensata	Commelinaceae
190	2	1	17	0	10	Acalypha neptunica	Euphobiaceae
190	2	1	31	1	0	Maranthacloa lutea	Marantaceae
190	2	0	33	5	0	Broussonetia papyrifea	Moraceae
190	2	1	19	1	0	Albizia grandibracteata	Leguminosae
190	2	2	11	0	70	Pseudoranthemum ludovicianum	Acanthaceae
190	2	2	45	0	5	Pollia condensata	Commelinaceae
190	2	2	33	0	10	Broussonetia papyrifea	Moraceae
190	2	2	19	1	0	Albizia grandibracteata	Leguminosae
190	2	3	88	0	1	Olyra latifolia	Poaceae
190	2	3	11	0	60	Pseudoranthemum ludovicianum	Acanthaceae
190	2	3	33	0	30	Broussonetia papyrifea	Moraceae
190	2	3	19	1	0	Albizia grandibracteata	Leguminosae
190	2	4	11	0	60	Pseudoranthemum ludovicianum	Acanthaceae
190	2	4	41	0	5	Ficus exesparata	Moraceae
190	2	4	33	0	5	Broussonetia papyrifea	Moraceae
190	2	4	35	1	0	Leptapsis sp	
190	4	0	19	1	0	Albizia grandibracteata	Leguminosae
190	4	0	20	1	0	Antiaris toxicaria	Moraceae
190	4	0	9	6	0	Funtumia elastica	Apocynaceae
190	4	0	21	1	0	Alstonia boonei	Apocynaceae
190	4	0	17	1	0	Acalypha neptunica	Euphobiaceae
190	4	0	7	2	0	Celtis durandii	Ulmaceae
190	4	0	24	3	0	Measopsi eminii	
190	4	0	39	1	0	Cordia africana	Boraginaceae
190	4	0	2	1	0	Celtis mildbreadii	Ulmaceae
190	4	0	74	1	0	Croton macrostachyus	Euphorbiaceae
190	4	1	31	3	0	Maranthacloa lutea	Marantaceae
190	4	1	17	1	0	Acalypha neptunica	Euphobiaceae
190	4	1	78	25	0	Aframomum mildbraedii	Zingiberaceae
190	4	1	37	1	0	Pulsota sp	
190	4	1	66	1	0	Hibiscus calyphyllus	Malvaceae
190	4	1	76	1	0	Pteris burtonii	Pteridaceae
190	4	1	75	2	0	Piper sp	Piperaceae
190	4	1	35	2	0	Leptapsis sp	
190	4	1	67	1	0	Ficus asperifolia	Moraceae
190	4	1	77	1	0	Christella parasitica	Thelypteridaceae
190	4	1	16	1	0	Culcasia falcifolia	Araceae
190	4	2	16	1	0	Culcasia falcifolia	Araceae
190	4	2	90	6	0	Macaranga angolensis	Euphorbiaceae
190	4	2	73	1	0	Greenwayodendron sauveolens	Annonaceae
190	4	2	15	1	0	Argomuellera macrophylla	Euphobiaceae
190	4	2	35	1	0	Leptapsis sp	
190	4	2	9	1	0	Funtumia elastica	Apocynaceae
190	4	2	7	1	0	Celtis durandii	Ulmaceae
190	4	2	51	6	0	Khaya anthotheca	Meliaceae
190	4	2	14	1	0	Teclea nobilis	Rutaceae
190	4	3	35	0	5	Leptapsis sp	
190	4	3	37	1	0	Pulsota sp	
190	4	3	66	0	5	Hibiscus calyphyllus	Malvaceae
190	4	3	90	2	0	Macaranga angolensis	Euphorbiaceae
190	4	3	9	1	0	Funtumia elastica	Apocynaceae
190	4	3	78	10	0	Aframomum mildbraedii	Zingiberaceae
190	4	3	73	8	0	Greenwayodendron sauveolens	Annonaceae
190	4	3	32	1	0	Drypetes ugandensis	Euphorbiaceae
190	4	4	90	6	0	Macaranga angolensis	Euphorbiaceae
190	4	4	73	2	0	Greenwayodendron sauveolens	Annonaceae
190	4	4	9	3	0	Funtumia elastica	Apocynaceae
190	4	4	17	1	0	Acalypha neptunica	Euphobiaceae
190	4	4	83	1	0	Celtis africana 9	Ulmaceae
190	4	4	16	0	45	Culcasia falcifolia	Araceae
190	4	5	66	0	10	Hibiscus calyphyllus	Malvaceae
190	4	5	9	4	0	Funtumia elastica	Apocynaceae
190	4	5	17	3	0	Acalypha neptunica	Euphobiaceae
190	4	5	16	0	1	Culcasia falcifolia	Araceae
190	4	5	90	3	0	Macaranga angolensis	Euphorbiaceae
190	4	5	78	1	0	Aframomum mildbraedii	Zingiberaceae
190	4	6	84	2	0	Allophyllus 10	
